0,1,2,3,4,5,6,7,8,9,10,11,median,std_deviation,target
1.08873105,1.15004158,1.297460318,1.441993356,1.363540173,1.219998717,1.351280928,1.12840879,1.253074765,1.445276737,1.210391283,1.533976078,1.275267541,0.133845457,0.05
0.255299211,0.514036417,0.458980411,-0.05810298,0.530872047,0.473014325,0.455192178,0.523765624,0.490454108,0.593213916,0.464306682,0.282456517,0.468660504,0.171121616,0.25
1.685048461,0.701770067,1.47682631,1.419480085,1.105959296,0.976900101,1.070326447,0.896361351,1.106953382,1.180722117,1.028621912,1.576288223,1.106456339,0.282716665,4.04
0.354147285,0.265356243,0.304199278,0.194834054,0.386457264,0.295950413,0.322104454,0.524893761,0.176208675,0.380706012,0.301899076,-0.131143123,0.303049177,0.152132964,-0.19
2.846345901,2.60789156,2.629557371,2.471741915,2.359121084,2.559254169,2.519397974,2.383087158,2.329159975,2.402750254,2.210459471,2.569794416,2.495569944,0.161482253,2.15
0.691182613,0.08584854,0.296391547,-0.149352685,0.262700081,0.243091345,0.16408512,0.337205172,-0.004507616,0.327573925,0.476294428,-0.170220718,0.252895713,0.238456005,0.23
0.436800241,0.528934956,0.451654732,0.403292656,0.523682594,0.515877903,0.51990664,0.666935802,0.439939678,0.567017794,0.473193228,0.699277282,0.517892271,0.086531154,1.05
0.234952495,0.691385388,0.728833973,0.567178607,1.002536416,0.768957496,0.73544836,0.976459622,0.83606708,1.186036825,0.692439198,0.512283683,0.732141167,0.237228522,0.07
-0.124165654,-0.038273871,-0.207841247,0.448033094,0.156826138,-0.088939041,-0.07340911,0.277067125,-0.025103882,0.20271194,0.022145033,-0.312568098,-0.031688876,0.206793551,1.88
-0.074762225,0.161374852,0.114711642,0.029026017,0.173360586,0.09023571,0.099641144,0.270821005,0.133774459,0.181413859,0.101737231,-0.113839433,0.108224437,0.103175034,-0.5
0.144281968,0.125027597,0.332867593,-0.093272373,0.367011905,0.216686428,0.18919304,0.342979193,-0.017925367,0.355356008,0.314286053,-0.006967708,0.202939734,0.154757994,0.5
2.957007408,2.642741203,2.713652134,2.763808727,2.431580782,2.613568544,2.646723032,2.170260429,2.93762517,2.313654423,2.642696142,2.482219934,2.642718673,0.222863461,3.7
1.321289539,0.758359015,0.847481668,1.238394976,0.674128711,0.654454827,0.980897903,0.67701143,0.167016521,0.431117326,0.797193885,0.939573824,0.77777645,0.303879845,1.3
0.392727077,0.676006198,0.617061257,0.281405866,0.826434731,0.76304388,0.815869927,0.828398466,0.666335583,0.830679655,0.767763138,0.680985928,0.722014904,0.169926111,0.3
2.045195818,1.790184855,1.912688971,1.859532237,1.599059939,1.788254261,1.661533356,1.486130357,1.990374446,1.619459391,1.776355267,2.139349699,1.789219558,0.186877903,1.9
2.644041777,2.479802132,2.589555025,2.921838045,2.857456684,2.545183897,2.551590443,2.72144866,2.563078642,2.791609764,2.571419954,2.790994167,2.616798401,0.137602089,2.2
0.417888373,0.405090034,0.572834492,0.729613543,0.602859557,0.504845738,0.662318945,0.422562599,0.757421315,0.580430865,0.550414145,0.240801737,0.561624318,0.142324892,0.2
1.218559623,1.305274844,1.490835428,1.524058342,1.254699349,1.151385903,1.393241644,1.026582122,1.588890195,1.052588105,0.93763113,1.370605707,1.279987097,0.198966198,1.2
-0.087204948,0.413344741,0.163600862,-0.198692158,0.280413389,0.270180285,0.104858965,0.414864808,0.209267318,0.365017533,0.260679305,0.623599827,0.265429795,0.214376756,-0.5
0.521067858,0.822928309,0.962497056,0.567417026,0.877352715,0.851401329,0.777340412,0.71085155,0.900354445,0.761450291,0.792599559,0.734711647,0.784969985,0.123619066,0.5
0.869811416,0.836008668,0.855028808,0.820647717,0.753753424,0.687177598,0.8334499,0.633781493,0.831032991,0.684476197,0.744614363,0.742098629,0.78720057,0.074280128,1.31
2.461194038,2.458703041,2.637207985,2.628090858,2.701717615,2.502930641,2.491510391,2.568673611,2.547625542,2.572815418,2.644124269,2.629547596,2.570744514,0.076198755,3.6
1.747727871,1.655223489,1.63733232,1.80197072,1.697122335,1.625353813,1.647942543,1.84079814,1.671399474,1.645704389,1.719629049,1.855878234,1.684260905,0.078587929,1.6
0.586969137,0.441280663,0.527048469,0.511427939,0.496695101,0.400869608,0.513690233,0.557286978,0.482915938,0.507136047,0.582978845,0.37698251,0.509281993,0.062998841,-0.1
1.252344251,1.54337585,1.408277392,1.189562201,1.394442677,1.348098278,1.333211064,1.315526366,1.305865765,1.294133782,1.418866038,1.40136838,1.340654671,0.087584488,1.1
2.418107986,2.119112015,2.016689062,2.913014889,1.654283285,1.997819424,1.674335361,1.616878986,1.380485296,1.588542581,2.121072054,2.175664902,2.007254243,0.406836197,0
1.259797931,1.406506538,1.522693753,1.837475777,1.399585009,1.378923178,1.497644663,1.368688345,1.648665428,1.46813488,1.682226419,1.568543911,1.482889771,0.153870034,0.2
0.208473295,0.219209403,0.314200252,0.000994608,0.340039551,0.294400573,0.339453101,0.339319885,0.176824182,0.352790505,0.264716923,0.163803682,0.279558748,0.099645015,-0.3
0.73706764,0.853652716,0.892996907,0.816458881,0.686649203,0.92331183,0.817175269,0.57465297,0.550384343,0.605764925,0.884135842,0.813357413,0.814908147,0.125238006,0.1
0.677666962,0.537901998,0.621582508,0.311228901,0.521511078,0.478105903,0.560466051,0.561040163,0.337347984,0.48596698,0.556476355,0.587353289,0.547189176,0.102162233,0.4
1.379226089,1.278537512,1.026062608,0.917668641,1.1812042,1.019340396,1.184675694,0.937241197,1.059827924,1.070887804,0.975762784,0.935840726,1.042945266,0.140508149,-0.2
2.133473396,1.751474261,1.684153199,1.641606092,1.706005335,1.673100591,1.626893044,1.51697588,1.755819321,1.589421988,1.57357049,1.372102857,1.657353342,0.173452997,0.4
1.253274441,1.175317526,1.384966493,1.212356925,1.172928929,1.185456872,1.156477451,1.153334379,1.360586405,1.333223581,1.221694231,1.309726357,1.217025578,0.080122656,0.2
0.15697585,0.58506602,0.496620774,0.41216737,0.533315599,0.584136844,0.581435144,0.674053669,0.546350002,0.584139943,0.590050936,0.927201509,0.582785994,0.168490354,-0.4
1.486558437,1.433014631,1.401433229,1.417352557,1.293264031,1.337808728,1.412639618,1.270660758,1.700361371,1.206184387,1.315249085,1.551735759,1.407036424,0.12877187,0.5
1.6216501,1.622214437,1.807892442,1.928806424,1.465037465,1.524077058,1.700570822,1.460527658,1.47905004,1.15724802,1.836894512,1.958593488,1.621932268,0.221795112,1.4
0.866992831,1.026392817,0.985608459,1.183889866,1.051474571,1.076683998,1.039389849,1.015468001,0.85048753,1.052752852,0.958051026,1.33551085,1.032891333,0.124458058,-0.3
1.930298328,1.701987386,2.008541107,1.995441675,2.102904558,1.963055849,2.042570353,1.92495203,2.260169506,1.986065626,2.047995806,2.326473475,2.001991391,0.153665812,0.6
3.163755417,2.613930464,2.744478226,2.999394655,2.658254385,2.624865294,2.676313877,2.472015142,2.84837079,2.548699379,2.618466854,3.216992378,2.667284131,0.232796066,2.8
1.505568743,1.155539155,1.335323811,1.326444864,1.223821998,1.048363686,1.158773541,1.048774242,1.133318901,1.117316484,1.328395724,1.502884507,1.19129777,0.152738045,1.1
2.144342422,2.007350445,2.031634331,1.962053061,2.087034702,2.097212553,2.100452423,1.992843747,2.048006296,2.028407335,2.092277527,2.112203836,2.067520499,0.052840686,3.8
0.888489664,0.767807484,0.862859726,0.85225302,0.768654227,0.749403059,0.734648943,0.74193567,0.753071368,0.714018703,0.713337541,0.721626163,0.751237214,0.058603839,1.1
1.937347054,1.666790843,1.653046012,1.891402125,1.459686041,1.557989955,1.495777369,1.425638318,1.835245371,1.504137993,1.460241795,2.256507635,1.605517983,0.244008257,2.3
3.473783016,2.745811701,2.81221056,3.153202295,2.816162586,2.732859135,2.700982571,2.747170448,2.926222801,2.784440041,2.678409815,3.267137527,2.7983253,0.246764491,2.8
2.209685802,1.664619684,1.687860847,1.90760231,1.848895669,1.698436022,1.573401928,1.763037205,1.889982462,1.720945835,1.680134535,1.760256052,1.740600944,0.159316441,0.6
0.428408861,0.848788559,0.641472459,0.594033659,0.796971679,0.736403048,0.856763542,0.779622853,0.629056633,0.776589751,0.757232666,0.714683831,0.746817857,0.117433782,0.7
1.132953286,1.297166944,1.219544411,1.318023324,1.259471297,1.275595069,1.247422218,1.362906814,1.277676463,1.326998472,1.191441059,1.417804718,1.276635766,0.073229364,1.8
1.895840287,1.98485446,1.871486664,2.252818346,1.872999549,1.802007556,1.785572529,1.753612995,2.07621479,1.806422472,1.827482224,1.7525388,1.849484444,0.142753076,2.3
0.388968408,0.590294003,0.481932074,0.433454096,0.533636093,0.448534966,0.499050647,0.571492195,0.182477415,0.55597055,0.446649373,0.557403982,0.49049136,0.106635543,0.1
0.957228661,1.196828365,1.033824801,0.920458913,1.015176773,0.989071488,1.010679483,0.954230189,1.20976913,0.981244504,1.233883381,0.886954606,0.999875486,0.11209459,1.3
0.048933938,0.580934107,0.54525578,0.227938592,0.585760474,0.563560128,0.588035226,0.543978393,0.496084094,0.658131957,0.581302583,0.302040279,0.554407954,0.177268094,0.1
0.79803884,0.964861453,0.899745703,0.77447468,0.812864304,0.91074419,0.922482371,0.817884922,1.215517163,0.840994,0.887676954,0.887998819,0.887837887,0.111173346,1.4
2.059429407,1.831813097,1.980817556,1.509844899,1.850958943,1.917096496,1.899402618,1.742830515,2.082057714,1.906206369,1.929425001,2.010506392,1.911651433,0.147834677,2.4
2.483472824,2.250177383,2.16612649,2.573606253,2.210681438,2.162830591,2.180588007,2.114511251,2.569359064,2.100156784,2.260072231,2.539984703,2.230429411,0.178102355,2
1.189317107,1.217321277,1.271299243,1.20797503,1.320588589,1.278257012,1.170801163,1.159624815,1.258821726,1.292366147,1.160685658,1.151563525,1.212648153,0.05644099,0.6
0.413724154,0.255335987,0.28917259,0.50628829,0.293391764,0.251778036,0.289154142,0.325624108,0.327371359,0.349900305,0.287656575,0.178745225,0.291282177,0.080082572,0
0.86116457,0.897395253,0.845324039,0.95713383,0.788376451,0.745578527,0.902522206,0.801200449,0.757879019,0.894990087,0.771240473,0.946534812,0.853244305,0.070531841,1.3
3.720553875,3.005582571,2.996087074,3.54270196,2.845003366,3.030228615,2.872954845,2.639294147,3.245550871,2.715400696,2.982856989,3.358718157,3.000834823,0.314238939,2.8
1.004772305,1.024985313,1.139716625,0.972700655,0.908205867,1.04443574,0.986267805,0.814721763,1.296981692,0.886457443,1.089724779,1.406735778,1.014878809,0.161708653,1.1
2.691452503,2.744644642,2.874450445,3.378721476,3.167040825,2.882144928,2.883609772,3.01676774,3.041831493,3.112312555,2.79502511,3.049731493,2.950188756,0.187858932,2.8
1.186111331,0.272153258,0.948815107,2.269344807,1.132614732,0.640072644,0.840418816,0.36317423,1.456336737,0.633022368,0.63910079,1.525416493,0.894616961,0.541117207,-0.5
-0.077274561,0.274500102,0.323219806,-0.110440716,0.456787497,0.423546582,0.421434462,0.411552966,0.571614623,0.499534369,0.360908389,0.569103658,0.416493714,0.214224389,-0.7
1.781954288,1.361856699,1.421346188,1.381632328,1.339291573,1.411088705,1.327687144,1.289455891,1.419451237,1.140142202,1.452018023,1.436647296,1.396360517,0.141783719,0.3
1.332600117,1.310429573,1.369295835,1.698346853,1.204767823,1.298967719,1.341181755,1.079105377,1.063363671,1.05424571,1.486432314,1.457516074,1.321514845,0.18247615,2.1
-0.017682433,0.503282785,0.368600786,-0.031295538,0.505411327,0.524008155,0.344330549,0.549881399,0.406686723,0.509181023,0.387655675,-0.087481812,0.397171199,0.227236229,0.4
0.904443204,1.06966722,0.906686008,0.789833784,1.000178814,0.995322347,0.936436296,0.930202961,0.716211557,1.071161985,0.869036674,1.31883204,0.933319628,0.14737675,1.3
2.731638193,2.516407967,2.408179045,2.757919788,2.45164299,2.39276123,2.475143671,2.31730175,2.865301847,2.318697214,2.543480873,2.832944632,2.495775819,0.188730512,3.8
0.419362605,0.404109299,0.377345622,0.21010451,0.449029803,0.44027555,0.373924017,0.442758948,0.528290033,0.448407024,0.313004375,0.159265921,0.411735952,0.101716845,-0.4
1.387381434,1.203922033,1.336609483,1.301412106,1.426191568,1.21847403,1.46577096,1.424027443,1.322272778,1.407472014,1.373916507,1.378270864,1.376093686,0.077990746,0.7
1.192400813,1.495408535,1.380136609,1.57723701,1.517805457,1.403794765,1.509160042,1.499821186,1.654921532,1.505035877,1.562763333,1.125553727,1.502428532,0.149305528,2.6
1.257718563,0.965419769,1.066630244,1.26642251,0.894788086,0.959134102,0.971434772,0.759123087,1.185710192,0.842983544,1.031952977,1.369324803,1.001693875,0.179346479,1.8
0.727283776,0.727071285,0.771530151,0.973882377,0.781996727,0.742100477,0.783826053,0.814242005,0.674419045,0.841645539,0.760086715,1.144133806,0.776763439,0.123413198,0
0.593299866,0.709808588,0.656659484,0.447888553,0.660120845,0.659158111,0.639113486,0.748965144,0.800471187,0.790149212,0.672174037,0.688787103,0.666147441,0.089524211,1.2
0.185450658,0.19140023,0.191413313,0.428054869,0.116064638,0.153148293,0.123619437,0.233516142,0.246528089,0.141669929,0.278055906,0.485769629,0.191406772,0.112418204,0.96
-0.117488787,0.10627982,0.215905204,-0.006619334,-0.107467502,0.021317929,0.064670384,-0.092926055,-0.131092355,0.054416835,0.194520831,0.371536255,0.037867382,0.148696407,0.9
0.632456243,1.068914294,1.073407054,1.110452652,0.82274127,1.167872667,0.922977328,0.737466931,1.675943732,0.773844361,1.039312124,0.789330542,0.981144726,0.265048322,2.13
0.71241951,0.443748564,0.688016295,0.241875216,0.651215911,0.630923927,0.605224431,0.414309382,0.442525327,0.503647566,0.627864838,0.358954698,0.554435998,0.141534351,2.15
1.654908895,1.508421659,1.667935133,1.662474871,1.31593895,1.35545826,1.338242173,1.463588476,1.340271115,1.269493937,1.456129313,1.076598167,1.405793786,0.172010413,1.91
0.323037565,0.436002553,0.578103781,0.741587102,0.452698022,0.444771707,0.541498065,0.614628434,0.357735574,0.506478786,0.515707016,0.667631328,0.511092901,0.117604935,1.6
1.785983562,1.63030982,1.6796875,2.042017221,1.479921341,1.685834527,1.693000317,1.667109489,1.711393952,1.514081001,1.919432878,1.900330067,1.689417422,0.156960729,5
0.282003284,-0.305993646,0.459564924,0.844337642,-0.005049616,-0.30116418,0.166936457,-0.020644307,-0.711252272,-0.277527541,0.303367198,0.496021986,0.080943421,0.414838992,0.45
0.7792027,1.099630356,1.28692019,0.716292679,1.302359581,1.198274016,1.401240826,1.043318629,1.244031072,1.199053288,1.274739742,0.81626296,1.198663652,0.219047107,2.44
1.397031665,1.016699791,1.490870595,1.345230937,1.272888422,1.202595472,1.309150815,1.120059967,1.127367258,1.250333071,1.500626087,1.392828822,1.291019619,0.144184338,1.12
0.509942055,0.853690624,1.179522038,0.930941582,0.769602299,0.522916675,0.539337933,0.58944869,0.900702417,0.502973139,1.152166724,1.596012592,0.811646461,0.32636053,0.9
2.118710279,1.896838665,1.882892013,2.565490484,1.74512136,1.820926666,1.948717356,1.890358448,1.456689119,1.760762691,1.715391636,0.948635876,1.851909339,0.363828623,0.02
1.092143059,0.692697048,0.929393053,1.755349517,0.765132189,0.780873775,0.845163107,0.854839563,1.057000875,0.556972802,0.914613247,0.911698699,0.883269131,0.286342848,1.69
1.431849718,1.4598279,1.556760073,1.60951519,1.326994658,1.408937931,1.136144519,1.107859135,1.675358057,1.353564382,1.442529917,1.679988027,1.437189817,0.177719239,1.44
0.87343812,0.984514832,1.408744454,1.546298742,0.823891938,0.660979986,0.634722114,0.650187552,1.219259381,0.574828267,1.487317324,2.025994301,0.928976476,0.443088921,2.25
1.471860766,1.130411506,1.546166897,1.887807608,1.08870244,1.458323956,1.618646741,1.114325047,1.856211185,1.147010922,1.388510346,1.305826902,1.423417151,0.265241977,1.05
1.288635135,1.194725633,1.279294968,1.354872823,1.272932887,1.327453852,1.526638269,1.258054852,1.528715253,1.04945159,1.290814519,0.960656166,1.283965051,0.156431037,1.21
1.745671868,1.296554327,1.660293937,1.64234066,1.465976357,1.511701941,1.50893414,1.385881424,1.205197811,1.421747327,1.719715357,1.495951533,1.502442837,0.158935686,0.99
0.524474978,1.127244115,0.916544914,1.401890635,1.365704298,0.893756151,1.14415431,1.272244096,0.635183036,1.249938846,1.033255577,0.78563422,1.080249846,0.271652178,1.68
1.279524088,0.668192148,1.098851562,0.92985034,1.60105896,0.530624747,1.051209927,1.477309465,0.747389913,1.182640553,0.580971658,0.86377877,0.990530133,0.329943726,-1.06
1.209310651,1.434526086,1.473547459,1.134191155,1.616028309,1.461331725,1.643142223,1.308084249,1.643884182,1.526378393,1.567455888,1.389437318,1.467439592,0.159359073,1.79
-1.561002135,0.135429829,-0.443633288,-0.846873343,-0.017948031,-0.047822654,-0.316121548,0.00598833,-0.684383869,0.154790431,-0.267031282,-1.174649835,-0.291576415,0.523959813,1.4
0.252132773,0.858220816,0.982635736,0.570539296,0.780372202,1.346965313,1.008322358,0.729265451,1.155483723,0.78350389,1.041256666,1.268704534,0.920428276,0.292543443,2.4
-0.163340509,0.539048016,0.324398518,0.054917857,-0.282302231,0.320506573,-8.37E-05,0.113984376,-0.154023394,0.053993851,0.183623075,0.053798839,0.054455854,0.222528378,0.8
1.827258706,1.711567879,1.78503561,1.829202175,1.675696015,1.772456527,1.636676788,1.672742605,1.443148494,1.554807663,1.918944001,1.922872424,1.742012203,0.13706072,0.1
0.805761576,0.964603543,0.993516326,0.788800359,1.067000151,0.972473264,0.898630261,0.858660758,1.261565566,0.839148462,0.843434989,0.450283408,0.878645509,0.184591635,0.44
1.348623395,1.242705584,1.425455928,1.555441618,1.437192917,1.435864925,1.460838318,1.205116868,0.694019675,1.149973035,1.585136294,0.763243556,1.387039661,0.277206976,0.25
0.108115777,0.130823344,0.193191156,0.234636739,0.090738565,0.14563632,-0.081053108,0.167893142,0.166275412,0.1637353,0.114658296,0.244689688,0.15468581,0.080645118,0.2
0.442347497,0.599559247,0.634109259,0.450122803,0.699970305,0.586195588,0.683870554,0.781114817,0.599289834,0.740611911,0.72493428,0.84947145,0.658989906,0.117983199,0.25
1.146335244,1.103606582,1.038454175,0.850111604,0.904956102,0.942884922,1.008101583,1.041183949,1.003486037,0.946974576,0.988694847,1.022738934,1.00579381,0.078343391,-1.04
3.129558563,1.990989208,1.72321856,2.833268166,1.429946065,1.834257483,1.591003776,1.209159374,1.579646826,1.654399395,1.854736209,2.746440172,1.778738022,0.583342975,2.24
2.536970854,2.21907711,2.353821278,2.529666185,2.50544858,2.19873023,2.213914156,2.327382326,2.352958441,2.381057262,2.218002081,2.38181448,2.353389859,0.118972528,2.63
0.170151338,0.317139685,0.353591591,0.088468775,0.392124146,0.394104362,0.270808935,0.420553684,0.206637144,0.492338598,0.21081847,0.02144511,0.29397431,0.13640458,1.84
1.570652008,1.468464971,1.599730492,1.507680655,1.442685485,1.495359182,1.416228533,1.567425251,1.819188237,1.458277106,1.540679932,1.562597394,1.524180293,0.101415294,0.28
1.963703871,1.145647049,1.528722644,1.905939221,1.179063559,0.950331688,1.357235432,1.246665478,0.465605021,0.710108697,1.393044472,1.324766874,1.285716176,0.414864712,1.29
3.131901979,2.810343504,3.102139473,3.483568668,2.824832201,2.807580709,2.90442729,2.608555555,3.550853014,2.564723253,2.898075819,2.843657017,2.870866418,0.295038274,-0.1
2.537288904,2.178540707,2.476797581,2.320188046,2.632735729,2.461274147,2.260683775,2.542724371,2.335685253,2.478910923,2.249968767,2.613757372,2.469035864,0.144728064,1.65
1.882732391,2.042091608,1.983850598,1.8688941,2.011639595,2.00701046,2.000155926,1.959624887,1.942786098,2.043628454,1.873513222,1.936524749,1.971737742,0.060122356,2.54
1.332454801,1.303199053,1.473453879,1.296551228,1.183920503,1.344005108,1.086341619,1.148367882,1.28066659,1.084173203,1.323987365,1.473548055,1.29987514,0.124926317,0.02
2.46858573,2.186085224,2.158928156,2.50521183,2.365071058,2.148489237,2.241658211,2.223123312,2.224251986,2.273584127,2.262534618,2.242100239,2.241879225,0.10977169,1.63
0.937335074,0.67704922,0.823789001,1.037398338,0.68323642,0.840375543,0.706876516,0.677229047,1.200992703,0.609540462,0.758982062,0.856494009,0.791385531,0.165537143,1.84
1.276142359,1.252458572,1.555525661,1.280273438,1.127453923,1.298783779,1.271833062,1.009984732,1.186157823,1.179402471,1.156825304,1.551578641,1.262145817,0.152024604,1.73
1.976856112,2.136392832,2.10149765,2.074983358,2.115561724,2.105494022,2.102596998,2.072685957,2.066704273,2.145001173,1.965396404,2.152407408,2.102047324,0.057435577,1.87
2.727099895,2.436809063,2.363119125,2.733206034,2.559342146,2.370715618,2.440163374,2.471101761,2.49059701,2.397868156,2.456058741,2.44888401,2.452471375,0.118628235,1.88
4.565169811,4.020465851,4.088393211,4.914637566,3.800908804,3.779859304,3.945756197,3.340662718,4.018959045,3.428292513,3.839156628,4.179397583,3.982357621,0.41581685,1.5
1.509992123,1.230088711,1.334165692,1.56792438,1.398319364,1.139536142,1.251185894,1.224015355,1.230611444,1.314836264,1.276698947,1.37869966,1.295767605,0.119867104,1.41
1.596024752,1.46184206,1.504481554,1.327354312,1.482172847,1.342674494,1.305235147,1.498038411,1.542934775,1.504929066,1.443206191,1.200521588,1.472007453,0.110879096,1.41
0.36500743,0.556986511,0.62650156,0.638772309,0.623974681,0.644504607,0.519292891,0.716691256,0.798666835,0.679563105,0.556195378,0.399554312,0.625238121,0.119132709,1.51
0.534755468,0.78935647,0.761229515,1.122332215,0.98458004,0.749045491,0.775563776,0.818218112,0.839186728,0.885841548,0.841686487,0.578295052,0.803787291,0.150757173,1.57
1.270671964,0.991410613,1.125839472,0.85506916,1.14801538,1.153075457,1.050932884,0.963181496,1.367352605,1.087266445,1.279313087,1.845244169,1.136927426,0.244157381,1.67
0.171776131,0.224773884,0.198793888,-0.036855087,0.148524493,0.280226767,0.192774713,0.232841477,-0.164503515,0.109591514,0.237785667,0.098452881,0.182275422,0.122661113,-0.22
0.991099596,1.26473701,0.789244354,1.633732438,0.441173226,1.317315221,0.667926133,0.303804874,0.459807336,0.194108933,1.09704566,2.410814047,0.890171975,0.609298241,-0.27
2.150093079,1.58976984,1.312005043,1.38908875,0.699371815,1.422488809,1.094121218,0.819382787,1.568350077,0.658974588,1.502394199,1.885026097,1.405788779,0.439106595,0.64
1.074390888,1.015093327,0.709530473,0.668779373,0.525313675,0.908516824,0.938494086,0.717939138,1.219049811,0.638822556,0.963963747,0.883547783,0.896032304,0.19587418,0.57
1.624771118,1.886741519,1.838706136,1.853593111,1.889793992,1.812035561,1.956836224,1.840401769,1.474525928,1.728291273,1.958576083,1.041220307,1.839553952,0.251259028,0.9
0.715980887,0.88173002,0.789219618,0.455135584,0.591034174,0.796898246,0.691905022,0.640142381,0.82963419,0.642222822,0.735333025,0.623592913,0.703942955,0.113047052,1.35
1.898385763,1.640730381,1.676846385,1.647846103,1.141580701,1.483476043,1.678067446,1.409945965,1.622053266,1.364043951,1.698688269,1.831446528,1.644288242,0.201237269,1.04
0.568199039,0.698459268,0.690995634,0.532304883,0.605966926,0.704392672,0.633047879,0.734434247,0.513118207,0.706801653,0.687003672,0.729090095,0.688999653,0.075196415,1.23
0.646887541,0.719923854,1.474194884,0.889149308,0.845671892,1.05642283,1.37413013,0.955513835,0.69730413,1.028966904,1.308910966,0.076606736,0.922331572,0.362660621,0.6
0.491489887,0.562317967,0.551309288,0.793699145,0.619878411,0.639551997,0.519185007,0.637396336,0.610090613,0.56229949,0.564823985,0.330610991,0.563570976,0.104084944,0.43
0.335692912,0.611800551,0.424283773,0.392416507,0.334557116,0.42485252,0.314718723,0.185284227,0.428100467,0.280548781,0.378336221,0.501746655,0.385376364,0.104428767,0.84
1.632542253,0.765796423,0.919671059,1.723896503,0.323552638,0.815691888,1.191421866,0.171079218,0.658537149,0.211316437,0.781540513,1.11613369,0.798616201,0.480129477,-0.23
-0.111633733,0.548023462,0.535984337,0.315843582,0.287885576,0.649675131,0.563165367,0.444265515,0.390913725,0.332035422,0.662506938,0.085207567,0.41758962,0.22084772,0.24
1.483144641,1.651163101,1.267810225,1.21298945,1.225538135,1.63818109,1.457802415,1.178196788,1.395787597,1.154926181,1.491937637,1.421263576,1.408525586,0.165258145,0.65
0.1400318,0.30338335,0.266175658,0.39430964,0.333125383,0.287792772,0.207432657,0.399095535,0.315951347,0.177746683,0.260038257,-0.217727467,0.276984215,0.157246764,0.73
0.143986091,0.293976128,0.122619867,0.534297407,0.201394975,0.304626077,0.27739346,0.320304841,-0.07394059,0.16589886,0.054524571,0.322489977,0.239394218,0.149387611,0.57
0.049699381,0.153513461,0.022102594,0.230786443,0.118021011,0.262191266,0.179109335,0.218745261,-0.038622633,0.012139589,-0.029294103,-0.166476652,0.083860196,0.124923673,1.14
0.417229712,0.801142395,0.812929273,0.813766658,0.966260791,0.934636831,0.838580012,1.068866491,0.994801164,1.104093909,0.768037438,0.65388,0.826173335,0.180777871,-0.7
1.182929397,1.5721246,1.356763363,1.180410385,0.85610795,1.625087261,2.158513784,0.465221941,0.991242707,1.059304595,1.508699775,1.709909678,1.26984638,0.428909355,0.36
0.170487449,0.257003874,0.161296561,-0.357369959,-0.496545404,0.105056107,-0.032299966,-0.227412492,-0.8984887,-0.098606259,0.623504162,-0.422567427,-0.065453112,0.389605029,-0.38
0.002255917,-0.139193416,-0.200796872,0.551017642,-0.105645746,-0.106169432,-0.302516222,0.108343154,-0.649032354,-0.170506537,-0.507254004,-0.553425252,-0.154849976,0.308912066,0.49
